match_id,anchor_frame,period,label,ball_available_ratio,cam_present_ratio,ball_speed_mean,ball_speed_max,ball_speed_at_anchor,ball_z_max,ball_z_mean,frames_z_above_1_5m,ball_dist_to_home_goal,ball_dist_to_away_goal,ball_pitch_third,possession_change_in_window,n_opponents_within_1m5,n_opponents_within_3m
683253,2,1,PASS,0.21212121212121213,0.5151515151515151,12.191243609163289,16.506059493410252,16.506059493410252,0.916,0.49528571428571416,0,,,,,,
683253,30,1,PASS,0.5737704918032787,0.7377049180327869,7.839006619545651,16.506059493410252,8.90505474435728,0.916,0.16857142857142857,0,43.41781316464476,72.68360544166752,1.0,,0.0,0.0
683253,53,1,PASS,0.9508196721311475,1.0,9.227019289254685,36.67724089950064,13.759360450253475,0.916,0.19866810344827587,0,42.89345404604297,75.80137465771976,0.0,,0.0,0.0
683253,90,1,PASS,0.9672131147540983,1.0,14.975602201502731,56.4783144224401,37.701989337434185,3.51,1.0860826271186441,19,36.0960454897763,74.68952068396209,0.0,0.0,0.0,0.0
683253,117,1,PASS,0.9016393442622951,1.0,9.554921858363,56.4783144224401,31.442805218364338,3.51,1.5727475935828876,25,24.12848938495736,80.88253210675343,0.0,,0.0,0.0
683253,139,1,PASS,0.6721311475409836,1.0,10.257189745662824,31.469667935966545,1.2934891521969933,3.51,1.7579924164787868,25,57.90185032990136,54.6148076331206,1.0,,0.0,0.0
683253,142,1,INTERCEPTION,0.6229508196721312,1.0,10.257189745662824,31.469667935966545,1.293489152196949,3.106,1.6298339230429015,22,58.02365462631401,54.27823550130336,1.0,,0.0,0.0
683253,285,1,PASS,0.6885245901639344,1.0,23.2879110135972,58.556810022404754,0.0,5.363,4.08502666863847,42,,,,,,
683253,298,1,PASS,0.6557377049180327,1.0,7.445425820049731,22.361576297702264,0.0,5.363,4.4777659229595725,40,59.759247819898135,47.54753095587614,1.0,,0.0,0.0
683253,302,1,PASS,0.6065573770491803,1.0,6.024840060273301,16.15494802464605,0.0,5.363,4.58995258416311,37,62.17297422514062,46.90158551690976,1.0,,0.0,0.0
683253,306,1,INTERCEPTION,0.6065573770491803,0.9836065573770492,6.024840060273301,16.15494802464605,0.0,5.363,4.58995258416311,37,67.13081632156725,51.60180713889776,1.0,,1.0,1.0
683253,429,1,PASS,0.39344262295081966,0.4918032786885246,2.443002470722051,7.7781745930520545,0.4123105625617616,0.548,0.274125,0,,,,,,
683253,442,1,PASS,0.6065573770491803,0.7049180327868853,3.056075794975585,7.7781745930520545,2.0808652046684957,2.899,0.5772432432432432,4,59.35299571209527,59.968976146004024,1.0,,0.0,0.0
683253,453,1,PASS,0.7704918032786885,0.8852459016393442,4.6023794667458695,10.022838364898906,2.831960451701262,4.363,1.3055531914893617,14,61.07105697464225,58.1470033621682,1.0,,0.0,0.0
683253,531,1,PASS,0.5901639344262295,0.639344262295082,16.833571619879944,42.03534227290178,12.467958934805639,0.955,0.13394444444444442,0,56.2223887788486,54.26469386258435,1.0,,0.0,0.0
683253,567,1,PASS,0.9344262295081968,1.0,16.067637513861943,44.30014741763842,15.902201105507348,0.531,0.1298533834586466,0,77.98056168045983,45.12613433477323,2.0,,0.0,0.0
683253,588,1,PASS,0.9180327868852459,1.0,17.99327931262357,44.30014741763842,0.6363961030679168,0.531,0.227797193877551,0,76.1295487967714,44.4027949570745,2.0,0.0,0.0,0.0
683253,607,1,PASS,0.9180327868852459,1.0,17.11791556956764,44.30014741763842,34.90057306119773,0.531,0.3472257653061225,0,62.160454470668085,61.06981332868146,1.0,0.0,0.0,0.0
683253,630,1,PASS,0.9836065573770492,1.0,14.125316211285451,35.65234915121303,9.963934965664913,1.763,0.5753940476190477,5,48.97109759848149,76.95432671396716,1.0,1.0,0.0,0.0
683253,655,1,PASS,0.7704918032786885,1.0,10.792780856983951,35.65234915121303,35.65234915121303,1.763,0.9068204154002026,6,43.75635268163927,61.34018584908265,1.0,,0.0,0.0
683253,667,1,PASS,0.5737704918032787,1.0,11.311129448583772,35.65234915121303,5.1534131329264925,1.763,1.0643493197278913,6,55.04553105283742,52.693552631122614,1.0,,0.0,0.0
683253,716,1,TACKLE,0.21311475409836064,1.0,3.286187854071165,3.286187854071191,3.286187854071191,0.923,0.800576923076923,0,,,,,,
683253,842,1,PASS,0.26229508196721313,0.5737704918032787,10.979319222289414,16.999999999999922,9.758646303968096,1.833,1.1388693181818181,2,100.26644154451678,28.994125267026075,2.0,,0.0,0.0
683253,848,1,PASS,0.36065573770491804,0.6721311475409836,14.554214837098145,26.19618292805264,9.758646303968087,1.833,1.2280185950413223,5,92.4478215184782,13.805949766928086,2.0,,0.0,0.0
683253,867,1,PASS,0.5573770491803278,0.9836065573770492,21.40924075736211,45.694875343445965,8.005623023850145,1.833,0.9638607715813599,5,99.1236202930462,23.58160511924496,2.0,,0.0,0.0
683253,874,1,PASS,0.6229508196721312,1.0,19.638432111824557,45.694875343445965,18.66063332556301,1.833,0.8237175324675324,5,81.09454076792785,40.45058148359688,2.0,0.0,0.0,0.0
683253,893,1,PASS,0.8524590163934426,1.0,17.1656743944925,45.694875343445965,45.694875343445965,1.833,0.7387376373626375,5,,,,,,
683253,899,1,INTERCEPTION,0.8852459016393442,1.0,18.63162992131633,45.694875343445965,7.798717843338047,2.004,0.7440992063492063,6,77.00577640670862,30.18094763257111,2.0,1.0,0.0,0.0
683253,1205,1,PASS,0.5737704918032787,0.6557377049180327,21.82572747415558,47.38628924238815,40.678666475807695,0.924,0.6112714285714286,0,61.87440429006165,59.52618672693556,1.0,,0.0,0.0
683253,1220,1,PASS,0.7868852459016393,0.9016393442622951,21.38883371823878,47.38628924238815,47.38628924238808,0.924,0.5807213541666667,0,55.78513848248657,51.69895236375882,1.0,,0.0,0.0
683253,1243,1,PASS,0.819672131147541,1.0,18.432048990234513,47.38628924238815,15.915401345866101,1.276,0.6312453571428572,0,57.728389030008444,72.45596524786623,1.0,0.0,0.0,0.0
683253,1279,1,PASS,0.8360655737704918,1.0,10.080972805154172,28.76473535424934,8.502352615600003,1.276,0.25381652661064424,0,51.54846748449463,54.09292467596848,1.0,,0.0,0.0
683253,1290,1,PASS,0.8852459016393442,1.0,9.809813374123202,28.76473535424934,15.726728839781018,1.276,0.12253703703703704,0,46.00584854124527,65.25747543385356,1.0,,0.0,0.0
683253,1335,1,PASS,1.0,1.0,8.198163292825052,24.189667215569543,5.780138406647386,0.062,0.007655737704918032,0,34.24699256869134,71.60416538163126,0.0,0.0,0.0,0.0
683253,1420,1,PASS,0.9836065573770492,1.0,5.4261768685484215,22.23083444227858,10.959014554237982,0.812,0.19073095238095242,0,28.369295021202063,94.14094167789061,0.0,0.0,0.0,0.0
683253,1455,1,PASS,1.0,1.0,10.912628702903513,25.49509756796392,18.543192821086596,0.477,0.14465573770491805,0,39.66436183780094,90.14023297063304,0.0,0.0,0.0,0.0
683253,1501,1,TACKLE,1.0,1.0,10.162236987476849,57.5367708513434,6.129437168288804,0.051,0.009393442622950818,0,33.256549730842494,71.75303547585983,0.0,1.0,0.0,0.0
683253,1644,1,PASS,0.7704918032786885,0.7704918032786885,13.1337753900206,50.94173141933832,4.3139309220245945,1.442,0.25065957446808507,0,39.094445897083645,66.70439041022712,1.0,,0.0,0.0
683253,1652,1,PASS,0.9016393442622951,0.9016393442622951,12.735929125339402,50.94173141933832,8.045495634204267,1.442,0.21419999999999997,0,42.36239133948885,62.89254486821153,1.0,,0.0,0.0
683253,1671,1,PASS,1.0,1.0,7.958347977080503,20.681392603013943,20.58664615715732,0.34,0.03467213114754099,0,39.439290054462184,65.62360550899348,1.0,0.0,0.0,0.0
683253,1684,1,PASS,1.0,1.0,6.794714748245589,20.681392603013943,9.968951800465272,0.975,0.11963934426229508,0,46.39291756292117,63.61212777450539,1.0,0.0,0.0,0.0
683253,1719,1,PASS,1.0,1.0,4.188103317638916,13.069812546475191,3.758989225842484,0.975,0.11963934426229508,0,42.57901126141846,62.70464257134395,1.0,1.0,0.0,0.0
683253,1741,1,PASS,1.0,1.0,6.280859080085938,22.432119828495928,11.257886124846,0.372,0.012295081967213115,0,48.137906061647506,67.52820151610733,1.0,1.0,0.0,0.0
683253,1770,1,PASS,1.0,1.0,9.275694863897364,22.432119828495928,15.733403954643773,0.0,0.0,0,50.316733797018266,55.591129688107614,1.0,1.0,0.0,0.0
683253,1794,1,PASS,1.0,1.0,12.698791505957416,30.15377256662915,15.074813431681353,0.603,0.05295081967213114,0,61.188499736470085,48.5595768103471,1.0,1.0,0.0,0.0
683253,1821,1,PASS,1.0,1.0,9.500338469034313,30.15377256662915,30.089200720524307,0.837,0.384639344262295,0,51.71517088824129,70.48162100860054,1.0,1.0,0.0,0.0
683253,1844,1,PASS,1.0,1.0,9.444617045641897,30.15377256662915,9.914131328563297,1.075,0.6894426229508196,0,43.25113871333331,89.96088594494832,0.0,0.0,0.0,0.0
683253,1882,1,TACKLE,1.0,1.0,8.545261512552074,30.545867150892914,1.6278820596099741,3.659,1.6085245901639345,28,41.59311721907845,96.30829351618686,0.0,0.0,0.0,0.0
683253,1891,1,PASS,1.0,1.0,14.147420784688837,36.947665690811874,30.016662039607265,3.659,1.7530327868852458,32,26.448962172455843,94.01674106242996,0.0,1.0,0.0,0.0
683253,1906,1,BALL RECOVERY,1.0,1.0,17.08936805684563,36.947665690811874,6.493843238021693,3.659,1.6686885245901641,32,27.060319658126733,103.50633265650947,0.0,0.0,0.0,0.0
683253,1926,1,AERIAL,1.0,1.0,17.74104811055549,36.947665690811874,23.77414562082093,3.434,1.215672131147541,21,23.305289099258136,82.57079689575485,0.0,0.0,0.0,0.0
683253,1927,1,AERIAL,1.0,1.0,18.40419484954088,44.266917669971114,8.728115489611733,3.434,1.1765508196721313,20,23.259322862026746,82.9005192987354,0.0,0.0,0.0,0.0
683253,1967,1,PASS,0.9672131147540983,1.0,19.33950876037925,44.266917669971114,11.18257573191439,1.674,0.9027602905569007,7,29.68549309006,84.13280275849606,0.0,0.0,0.0,0.0
683253,1980,1,TACKLE,0.9508196721311475,1.0,17.26403031083906,44.266917669971114,23.249498568215827,1.674,0.997948275862069,7,19.152569924004393,92.8478375337513,0.0,0.0,0.0,0.0
683253,1988,1,PASS,0.9508196721311475,1.0,16.314747816942774,44.236518758111366,0.0,1.674,0.9739827586206896,7,8.496411007007609,105.01375624174196,0.0,0.0,0.0,0.0
683253,2015,1,PASS,0.9672131147540983,1.0,10.10513538266195,23.971024175032632,13.593012911051003,2.232,1.3829346246973364,24,21.78018594961944,83.22004866617178,0.0,,0.0,0.0
683253,2056,1,TACKLE,1.0,1.0,4.367264083533948,11.458621208504962,6.370243323453191,2.901,1.0586885245901643,28,26.972760333343714,104.43289615825083,0.0,0.0,0.0,0.0
683253,2139,1,TACKLE,0.9836065573770492,1.0,5.688645138465423,28.486136979239575,4.846648326421061,3.874,0.8479238095238094,15,32.09747653632603,94.50104761324077,0.0,1.0,0.0,0.0
683253,2139,1,DISPOSSESSED,0.9836065573770492,1.0,5.688645138465423,28.486136979239575,4.846648326421061,3.874,0.8479238095238094,15,32.09747653632603,94.50104761324077,0.0,1.0,0.0,0.0
683253,2142,1,INTERCEPTION,0.9836065573770492,1.0,5.688645138465423,28.486136979239575,4.14366987102014,3.874,0.8155404761904762,14,33.418732770708104,94.44793115786072,0.0,0.0,0.0,0.0
683253,2153,1,PASS,0.9836065573770492,1.0,6.984908652913177,28.486136979239575,28.486136979239575,3.874,0.8907571428571429,14,28.526927629872795,89.58340024803702,0.0,0.0,0.0,0.0
683253,2176,1,PASS,0.9016393442622951,1.0,10.080929814937107,28.486136979239575,12.975746606650414,5.474,2.069503659976387,30,30.190866168429153,102.01807878998702,0.0,0.0,0.0,0.0
683253,2191,1,PASS,0.9016393442622951,1.0,9.942928127588086,15.63105882530037,11.44438582634072,5.474,1.586656906729634,22,,,,0.0,,
683253,2193,1,BALL RECOVERY,0.9016393442622951,1.0,9.873047286980944,15.63105882530037,11.44438582634072,5.474,1.4798231404958675,20,,,,,,
683253,2213,1,PASS,0.9180327868852459,1.0,14.504500611924316,48.882103064414025,12.808200498118369,5.474,1.1683084415584415,16,31.020232107448845,86.46649524526826,0.0,0.0,0.0,0.0
683253,2232,1,PASS,1.0,1.0,13.629750938777637,48.882103064414025,26.40927867246659,3.884,0.30624590163934423,3,21.386643027833983,86.76455785630444,0.0,0.0,0.0,0.0
683253,2273,1,PASS,0.9836065573770492,1.0,11.583352702473402,43.160676868855745,8.099382692526685,2.088,0.7405916666666665,10,45.360268958638244,81.92163328449939,0.0,,0.0,0.0
683253,2421,1,PASS,0.32786885245901637,0.39344262295081966,18.316633169305696,47.31595925266653,9.823441352194243,0.654,0.14385,0,,,,,,
683253,2472,1,PASS,1.0,1.0,12.003769082127196,57.516693229009604,9.674709297958309,1.0466666666666666,0.3566010928961749,0,23.634307690304787,85.10511441740738,0.0,0.0,0.0,0.0
683253,2495,1,PASS,0.9672131147540983,1.0,10.461778823092402,57.516693229009604,55.22644294176473,1.283,0.7494245359160613,0,15.380731452047398,90.64528062728914,0.0,,0.0,0.0
683253,2524,1,PASS,0.9344262295081968,1.0,17.9754136915804,57.516693229009604,1.003942844273469,1.283,0.7064569757727651,0,6.616845318980084,99.65230876389823,0.0,1.0,0.0,0.0
683253,2555,1,AERIAL,0.9508196721311475,1.0,13.020714096494572,43.935634739923835,14.82160585091909,0.854,0.43269827586206894,0,46.940971442866406,75.12160008945496,1.0,,0.0,0.0
683253,2557,1,AERIAL,0.9836065573770492,1.0,13.020714096494572,43.935634739923835,7.844743462982033,0.8735,0.4470166666666666,0,45.49539756942454,74.31171643825756,1.0,,0.0,0.0
683253,2589,1,PASS,1.0,1.0,5.23091860987809,17.520844728494133,2.6248809496813323,0.896,0.5690983606557376,0,51.72274161333677,80.96938927767702,0.0,0.0,0.0,0.0
683253,2592,1,PASS,1.0,1.0,5.411185074108553,17.520844728494133,4.002499219237913,0.99,0.6031147540983607,0,51.2448953555376,80.58684321897712,0.0,0.0,0.0,0.0
683253,2605,1,TACKLE,1.0,1.0,5.224181200632196,13.097327971765878,4.58802789878175,1.264,0.6857934426229508,0,46.59412516616231,79.71331444620779,0.0,0.0,0.0,0.0
683253,2605,1,DISPOSSESSED,1.0,1.0,5.224181200632196,13.097327971765878,4.58802789878175,1.264,0.6857934426229508,0,46.59412516616231,79.71331444620779,0.0,0.0,0.0,0.0
683253,2627,1,PASS,1.0,1.0,7.784983207505974,55.300361662470095,12.369316876853011,1.264,0.5406065573770491,0,38.94039034216272,78.49556675379827,0.0,1.0,0.0,0.0
683253,2650,1,PASS,0.7704918032786885,0.7213114754098361,10.739368310544334,55.300361662470095,10.904127658827218,1.264,0.5816604798551382,0,31.95994055063307,75.20729884791767,0.0,,0.0,0.0
683253,2726,1,PASS,0.8032786885245902,0.8360655737704918,11.881236363373898,53.89341332667659,25.358430550804982,2.271,0.5279183673469389,5,51.507863477337125,68.94243975955594,1.0,,0.0,0.0
683253,2761,1,PASS,1.0,1.0,13.807905531748474,52.50342845948254,30.07341018241862,0.534,0.09240983606557378,0,29.909505178120217,75.11776421060468,0.0,0.0,0.0,0.0
683253,2822,1,PASS,0.8032786885245902,1.0,13.205421887480757,40.6354525014795,6.815423684555466,0.439,0.17484353741496597,0,52.04895484061136,75.52280251685579,1.0,0.0,0.0,0.0
683253,2926,1,PASS,0.39344262295081966,0.4426229508196721,36.708165138755945,58.30034305216392,58.30034305216392,4.231,2.1017599206349207,19,,,,,,
683253,2966,1,AERIAL,0.9836065573770492,1.0,15.514159943121053,40.988412996845874,10.580170130957235,2.697,0.8876928571428572,16,57.950158757332154,49.2313000031484,1.0,1.0,0.0,0.0
683253,2967,1,AERIAL,0.9836065573770492,1.0,15.514159943121053,40.988412996845874,8.409518416651434,2.614,0.8811928571428571,16,57.45980943233279,49.42397899805316,1.0,0.0,0.0,0.0
683253,2990,1,PASS,1.0,1.0,8.7152131666406,30.758738595722715,30.758738595722715,5.669,1.1691147540983606,16,55.4600225387621,49.540025232129224,1.0,1.0,0.0,0.0
683253,3001,1,PASS,1.0,1.0,9.789840407710432,30.758738595722715,0.0,5.669,1.1294590163934424,16,54.02603909227476,52.347998051501456,1.0,1.0,0.0,0.0
683253,3011,1,PASS,1.0,1.0,10.44755922993424,30.758738595722715,9.093404203047376,5.669,1.0865081967213115,16,80.79133740692748,38.59197066748471,2.0,1.0,0.0,0.0
683253,3020,1,PASS,1.0,1.0,10.471492528187163,19.623710148695096,4.981967482832479,5.669,1.0728852459016394,16,57.412111962546724,50.42073581375028,1.0,0.0,0.0,0.0
683253,3323,1,PASS,0.5573770491803278,0.5573770491803278,9.870112921148628,19.23876295399474,5.693856338194686,0.796,0.06726470588235295,0,54.80909778494807,54.92392192842751,1.0,,0.0,0.0
683253,3329,1,PASS,0.6557377049180327,0.6557377049180327,9.30256579476055,19.23876295399474,10.439348638684326,0.796,0.05717500000000001,0,62.891898524372756,42.38621120128573,1.0,,0.0,0.0
683253,3345,1,PASS,0.9180327868852459,0.9180327868852459,7.353452063639143,19.23876295399474,13.395894893585925,0.796,0.040839285714285724,0,70.83033954457652,34.900386817340575,2.0,,0.0,0.0
683253,3379,1,PASS,0.9836065573770492,1.0,6.951647274014495,17.27338993944146,17.205231762461096,1.206,0.39834761904761906,0,82.66811235295022,22.55696788134433,2.0,1.0,0.0,0.0
683253,3412,1,PASS,0.9836065573770492,1.0,11.719402994658225,40.84421623681864,11.482595525402802,1.206,0.4776976190476191,0,72.59690971384387,34.37457345189901,2.0,1.0,0.0,0.0
683253,3443,1,PASS,1.0,1.0,10.066722858895377,40.84421623681864,12.502799686470171,0.667,0.14191803278688525,0,80.92040533759084,31.085559348353378,2.0,0.0,0.0,0.0
683253,3484,1,PASS,1.0,1.0,7.388265333676131,23.90397456491284,3.1890437438204686,0.339,0.0969016393442623,0,69.09567280228191,53.46972975431988,1.0,0.0,0.0,0.0
