match_id,anchor_frame,period,label,ball_available_ratio,cam_present_ratio,ball_speed_mean,ball_speed_max,ball_speed_at_anchor,ball_z_max,ball_z_mean,frames_z_above_1_5m,ball_dist_to_home_goal,ball_dist_to_away_goal,ball_pitch_third,possession_change_in_window,n_opponents_within_1m5,n_opponents_within_3m
682815,18,1,PASS,0.9591836734693877,1.0,32.141356566041225,56.51734247113893,2.5000000000000564,7.227,2.285388888888889,17,68.29533073351355,38.66978406973589,1.0,,0.0,0.0
682815,48,1,PASS,0.8688524590163934,1.0,32.0749168574291,51.27192214068044,46.75992005400339,7.227,3.1622793024585474,36,43.49369725873587,68.81377067540988,1.0,0.0,0.0,0.0
682815,78,1,PASS,0.8688524590163934,1.0,21.32562588703914,46.75992005400346,20.72124513633293,6.346777777777778,1.7361755288736418,21,59.25886347205792,49.57229972474547,1.0,1.0,0.0,0.0
682815,122,1,PASS,1.0,1.0,8.20593150700857,29.979326209906752,7.106335201776028,1.276,0.47063934426229503,0,85.32165610207059,22.24151523615241,2.0,0.0,0.0,0.0
682815,1581,1,GOAL,0.7377049180327869,0.6721311475409836,5.278781010236763,12.969194269498763,1.5811388300841716,0.41,0.157869295809418,0,100.20004990018717,14.56193668438371,2.0,,0.0,0.0
682815,2102,1,PASS,0.3442622950819672,0.29508196721311475,16.16856943645083,29.113914199227867,3.074178319875961,0.832,0.4650707732634338,0,71.58633193845263,38.35547379375736,1.0,,0.0,0.0
682815,2108,1,PASS,0.3442622950819672,0.29508196721311475,16.16856943645083,29.113914199227867,3.074178319875985,0.832,0.4650707732634338,0,,,,,,
682815,2270,1,PASS,0.8852459016393442,1.0,9.4553927918145,22.42877615921119,8.249576365128172,6.322,1.6685976430976437,25,62.80809839893098,49.03118624395901,1.0,0.0,0.0,0.0
682815,2276,1,PASS,0.9016393442622951,1.0,8.790506166877963,22.42877615921119,9.908582138732035,6.322,1.4812335301062571,21,61.03592384817321,50.44981664981549,1.0,1.0,0.0,0.0
682815,2295,1,AERIAL,0.9836065573770492,1.0,12.205351100204284,39.18430808372143,14.455794685869053,6.322,0.7833928571428572,9,58.58190847010705,47.185167160878,1.0,0.0,0.0,0.0
682815,2295,1,AERIAL,0.9836065573770492,1.0,12.205351100204284,39.18430808372143,14.455794685869053,6.322,0.7833928571428572,9,58.58190847010705,47.185167160878,1.0,0.0,0.0,0.0
682815,2337,1,PASS,0.8360655737704918,1.0,12.26709485842763,39.18430808372143,5.393514624064664,1.427,0.3354738026358084,0,64.12420603796978,57.14554925801308,1.0,,0.0,0.0
