match_id,anchor_frame,period,label,ball_available_ratio,cam_present_ratio,ball_speed_mean,ball_speed_max,ball_speed_at_anchor,ball_z_max,ball_z_mean,frames_z_above_1_5m,ball_dist_to_home_goal,ball_dist_to_away_goal,ball_pitch_third,possession_change_in_window,n_opponents_within_1m5,n_opponents_within_3m
679053,32,1,PASS,1.0,1.0,22.602132801312028,58.53699684814723,2.1840329667841503,8.065,2.858327868852459,31,34.695388742598055,74.1927894070576,0.0,0.0,0.0,0.0
679053,62,1,PASS,1.0,1.0,25.897333337910357,58.53699684814723,3.3060550509632884,8.065,3.1216065573770493,33,73.81248945808562,32.02629544608617,2.0,1.0,0.0,0.0
679053,95,1,AERIAL,1.0,1.0,20.790716171426492,53.79079846962672,24.258812831628788,7.445,2.1955901639344257,25,74.89250110806971,33.221780840620546,2.0,1.0,0.0,0.0
679053,95,1,AERIAL,1.0,1.0,20.790716171426492,53.79079846962672,24.258812831628788,7.445,2.1955901639344257,25,74.89250110806971,33.221780840620546,2.0,1.0,0.0,0.0
679053,108,1,PASS,1.0,1.0,19.768012698276113,53.79079846962672,33.68827689271148,7.445,2.1302295081967215,22,59.94370859398007,50.65913737915402,1.0,1.0,0.0,0.0
679053,137,1,PASS,1.0,1.0,12.331424358195536,45.28156357724414,10.580170130957294,2.714,0.2938524590163935,2,79.81735212345747,27.293033909772646,2.0,1.0,0.0,0.0
679053,152,1,PASS,1.0,1.0,11.267735367508111,45.28156357724414,5.920304046246374,5.714,0.9814590163934427,10,94.56189137279351,36.662669024499564,2.0,0.0,0.0,0.0
679053,213,1,PASS,0.9016393442622951,1.0,23.78360047287304,56.40647125995384,18.61316738225925,9.276,4.494406847697757,40,63.979985151608155,41.37678697047416,1.0,0.0,0.0,0.0
679053,254,1,AERIAL,0.8524590163934426,1.0,15.451046229427137,45.324827633428484,5.854912467321764,4.556333333333334,1.2426187290969897,7,27.736829306898077,78.17756519616097,0.0,,0.0,0.0
679053,254,1,AERIAL,0.8524590163934426,1.0,15.451046229427137,45.324827633428484,5.854912467321764,4.556333333333334,1.2426187290969897,7,27.736829306898077,78.17756519616097,0.0,,0.0,0.0
679053,278,1,INTERCEPTION,0.5901639344262295,0.7868852459016393,6.278953342159695,44.116323509558185,2.7604073560376166,1.582,1.217013602847699,3,,,,,,
679053,358,1,PASS,0.5737704918032787,1.0,4.579234695404325,17.161876354291792,3.2450199261310733,0.739,0.521847619047619,0,44.37438840128002,91.66544066688559,0.0,,0.0,0.0
679053,381,1,PASS,0.5081967213114754,1.0,4.735448362701511,17.161876354291792,6.207253821135444,0.48,0.41815053763440857,0,,,,0.0,,
679053,439,1,PASS,1.0,1.0,7.506444259923959,21.378493866500452,19.75702406740447,0.478,0.25344262295081965,0,53.77963369157511,72.22845007336099,1.0,0.0,0.0,0.0
679053,463,1,PASS,1.0,1.0,8.11839669568909,21.378493866500452,13.05067048086035,0.468,0.15218032786885244,0,55.1175697940321,54.773593090101365,1.0,0.0,0.0,0.0
679053,528,1,PASS,1.0,1.0,7.078556481693481,15.83982323133687,1.5811388300841716,0.007,0.0002459016393442623,0,75.4279324918826,38.12706387856269,2.0,0.0,0.0,0.0
679053,582,1,PASS,1.0,1.0,16.315636416795968,53.31903975129334,13.644412775931393,5.971,1.5592295081967213,18,33.20593320477532,75.89752301623552,0.0,0.0,0.0,0.0
679053,612,1,PASS,1.0,1.0,14.128001364824897,36.35010316353998,4.648655719667825,5.971,0.6385327868852458,5,46.32132662176246,59.92049148663586,1.0,0.0,0.0,0.0
679053,687,1,PASS,1.0,1.0,7.270494005416703,27.212129648375527,0.9486832980505048,1.122,0.30973770491803276,0,44.39386506664581,77.98214703094264,0.0,1.0,0.0,0.0
679053,726,1,PASS,0.9836065573770492,1.0,10.330979689335994,37.54530596492721,0.9219544457292942,0.776,0.1762595238095238,0,51.31495396080951,54.64452854586633,1.0,1.0,0.0,0.0
679053,788,1,PASS,1.0,1.0,9.746136787395429,31.91880323571042,13.616534067081824,0.935,0.17121311475409834,0,56.53411094197909,57.43697154272673,1.0,0.0,0.0,0.0
679053,811,1,PASS,1.0,1.0,8.628822999306443,18.48350616089928,8.547514258543258,0.156,0.018901639344262287,0,63.598834108810514,52.191107480106226,1.0,0.0,0.0,0.0
679053,827,1,PASS,1.0,1.0,7.662561899760896,18.48350616089928,6.129437168288783,0.246,0.028786885245901644,0,78.83256750861284,35.20900026981738,2.0,0.0,0.0,0.0
679053,913,1,PASS,0.7377049180327869,1.0,15.771236893467945,40.66902998597335,17.196802028284218,1.168,0.3878242424242424,0,,,,1.0,,
679053,936,1,PASS,0.819672131147541,1.0,15.864379175061602,40.66902998597335,23.544001359157306,0.654,0.28186000000000005,0,54.0633415541437,58.35961703095729,1.0,,0.0,0.0
679053,945,1,PASS,0.9672131147540983,1.0,14.949717198479169,40.66902998597335,8.07093550959246,0.654,0.28062711864406775,0,33.798189300611945,72.51425790835896,0.0,,0.0,0.0
679053,960,1,PASS,1.0,1.0,21.289761215726987,57.92495144581474,7.488658090739639,0.836,0.3508196721311475,0,23.123062080961507,85.12506093977261,0.0,1.0,0.0,0.0
679053,1009,1,PASS,0.6557377049180327,0.47540983606557374,16.319655134719024,57.92495144581474,0.0,1.497,0.9693704545454545,0,20.135493537532177,85.45079344277617,0.0,,0.0,0.0
679053,1031,1,PASS,0.5573770491803278,0.4098360655737705,11.127315489185179,53.722620933830086,2.6925687620018777,1.497,0.7711122994652406,0,,,,0.0,,
679053,1111,1,PASS,1.0,1.0,6.382152630436055,19.9612123880289,1.063014581273454,0.206,0.029983606557377054,0,37.77113315747888,75.76317377195862,0.0,0.0,0.0,0.0
679053,1159,1,PASS,1.0,1.0,9.730719787683674,30.463092423455617,30.463092423455617,1.348,0.3013278688524591,0,36.30008953157002,69.14185779974386,1.0,0.0,0.0,0.0
679053,1183,1,PASS,1.0,1.0,8.805111074159836,30.463092423455617,12.31746727213027,1.348,0.38444262295081966,0,47.85158827040123,60.85289228952063,1.0,0.0,0.0,0.0
679053,1233,1,PASS,1.0,1.0,9.945791566217135,20.082330542046165,20.082330542046165,1.194,0.6242295081967214,0,53.086438946307176,52.00740331914294,1.0,0.0,0.0,0.0
679053,1254,1,PASS,1.0,1.0,8.671680835445388,20.082330542046165,5.456189146281459,0.966,0.45754098360655737,0,46.52103287761355,58.48082164265478,1.0,0.0,0.0,0.0
679053,1282,1,PASS,1.0,1.0,8.099019159291192,20.61965082148575,5.772347875864679,0.966,0.377,0,49.70738476323211,65.17226480643434,1.0,0.0,0.0,0.0
679053,1329,1,PASS,1.0,1.0,10.322909658194089,43.549167615466565,9.492101980067472,0.78,0.2121967213114754,0,37.24869527916381,67.87315596021743,1.0,0.0,0.0,0.0
679053,1398,1,PASS,0.8032786885245902,1.0,19.6119066231522,51.55036372325617,42.905710575633165,6.742,2.669583333333333,23,74.91933595541273,32.97585328691284,2.0,0.0,0.0,0.0
679053,1432,1,PASS,0.8032786885245902,1.0,12.258046374520715,51.55036372325617,2.9274562336609504,1.705,0.5104455782312926,1,70.02351041693862,60.74118875286448,1.0,0.0,0.0,0.0
679053,1478,1,PASS,0.9016393442622951,0.8524590163934426,11.062302366370279,33.107249961300035,7.2006944109578805,0.876,0.4708351906158358,0,49.78304854287473,60.37592170909047,1.0,,0.0,0.0
679053,1508,1,PASS,0.5901639344262295,0.5737704918032787,12.802686400056704,33.107249961300035,0.9725686084955479,0.876,0.5767759856630823,0,,,,1.0,,
679053,1567,1,PASS,1.0,1.0,14.721162304939254,27.12286857985341,20.317726250739767,0.772,0.47760655737704927,0,49.188002602260646,71.96429392413991,1.0,0.0,0.0,0.0
679053,1575,1,INTERCEPTION,1.0,1.0,13.873354579665293,27.12286857985341,18.631693428134817,0.772,0.48893442622950817,0,48.96324029310152,71.35614129141233,1.0,0.0,0.0,0.0
679053,1623,1,PASS,1.0,1.0,9.181830424408693,18.947559209565835,3.6359317925396133,0.5632,0.23328524590163938,0,56.62483554060003,61.0505692029157,1.0,0.0,0.0,0.0
679053,1631,1,PASS,0.9016393442622951,1.0,9.167681751447896,18.947559209565835,3.6138621999185525,0.5760000000000001,0.23461818181818184,0,48.04295681991274,58.29258700726877,1.0,,0.0,0.0
679053,1654,1,TACKLE,0.6885245901639344,1.0,11.430367187917687,31.70848232318398,13.115233890404003,1.1543636363636365,0.33670779220779223,0,56.493308609073345,67.86605865673945,1.0,1.0,0.0,0.0
