event_id,event_type_id,event_type_name,team_id,team_name,player_id,player_name,period_id,min,sec,milisec,x,y,x_end,y_end,outcome,event_abs_sec,attack_dir,x_m,y_m,x_end_m,y_end_m,matched_frame,matched_frame_idx,time_residual_s,time_matched,period_clock_offset_s,period_offset_spatial_dist_m,period_offset_n_anchors
576124679,1,PASS,1932,Newcastle,1165575,Joe Willock,1,0,0,687,49.0,50.0,27.0,57.0,True,0.687,1.0,51.449999999999996,34.0,28.35,38.76,7,7,0.0129999999999999,True,0.5599999999999454,29.769114262940366,561.0
576124680,1,PASS,1932,Newcastle,1294387,Sven Botman,1,0,4,257,27.2,57.3,69.0,6.0,True,4.257,1.0,28.560000000000002,38.964,72.44999999999999,4.08,43,43,0.04300000000000015,True,0.5599999999999454,29.769114262940366,561.0
576124681,1,PASS,8561,FC Brentford,1161475,Rico Henry,1,0,26,66,23.0,100.0,,,False,26.066,-1.0,80.85,0.0,,,265,265,0.03400000000000247,True,0.5599999999999454,29.769114262940366,561.0
576124682,1,PASS,1932,Newcastle,1163656,Bruno Guimaraes,1,0,27,462,59.4,15.0,,,False,27.462,1.0,62.37,10.2,,,279,279,0.038000000000000256,True,0.5599999999999454,29.769114262940366,561.0
576124683,1,PASS,8561,FC Brentford,1221904,Mathias Jensen,1,0,28,966,36.8,62.4,31.0,22.0,True,28.966,-1.0,66.36,25.567999999999998,72.45,53.04,294,294,0.03399999999999892,True,0.5599999999999454,29.769114262940366,561.0
29515290,61,BALL TOUCH,8561,FC Brentford,1553280,Michael Kayode,1,0,31,498,30.8,21.6,,,True,31.498,-1.0,72.66,53.312,,,321,321,0.041999999999994486,True,0.5599999999999454,29.769114262940366,561.0
576124684,1,PASS,8561,FC Brentford,1553280,Michael Kayode,1,0,36,358,55.3,11.9,43.0,23.0,True,36.358,-1.0,46.93500000000001,59.908,59.85,52.36,370,370,0.04200000000000159,True,0.5599999999999454,29.769114262940366,561.0
576124685,1,PASS,8561,FC Brentford,38650,Jordan Henderson,1,0,37,261,42.7,23.5,42.0,3.0,True,37.261,-1.0,60.16499999999999,52.02,60.9,65.96,379,379,0.03899999999999437,True,0.5599999999999454,29.769114262940366,561.0
576124686,1,PASS,8561,FC Brentford,1553280,Michael Kayode,1,0,38,702,41.9,2.8,25.0,28.0,True,38.702,-1.0,61.005,66.096,78.75,48.959999999999994,393,393,0.001999999999995339,True,0.5599999999999454,29.769114262940366,561.0
576124687,1,PASS,8561,FC Brentford,1156913,Kristoffer Ajer,1,0,42,406,24.6,27.7,12.0,44.0,True,42.406,-1.0,79.17,49.164,92.4,38.08,430,430,0.006000000000000227,True,0.5599999999999454,29.769114262940366,561.0
576124688,1,PASS,8561,FC Brentford,1247852,Caoimhin Kelleher,1,0,48,840,12.0,44.5,,,False,48.84,-1.0,92.4,37.739999999999995,,,494,494,0.04000000000000625,True,0.5599999999999454,29.769114262940366,561.0
55342234,44,AERIAL,1932,Newcastle,1294387,Sven Botman,1,0,52,64,38.6,85.2,,,True,52.064,1.0,40.53,57.936,,,527,527,0.036000000000001364,True,0.5599999999999454,29.769114262940366,561.0
55342233,44,AERIAL,8561,FC Brentford,1690083,Dango Ouattara,1,0,52,64,60.8,14.7,,,False,52.064,-1.0,41.160000000000004,58.004000000000005,,,527,527,0.036000000000001364,True,0.5599999999999454,29.769114262940366,561.0
576124689,1,PASS,8561,FC Brentford,1553280,Michael Kayode,1,1,7,518,46.0,0.0,29.0,26.0,True,67.518,-1.0,56.699999999999996,68.0,74.55,50.32,683,683,0.018000000000000682,True,0.5599999999999454,29.769114262940366,561.0
576124690,1,PASS,8561,FC Brentford,1156913,Kristoffer Ajer,1,1,12,902,28.7,25.9,37.0,7.0,True,72.902,-1.0,74.86500000000001,50.388,66.15,63.24,737,737,0.001999999999995339,True,0.5599999999999454,29.769114262940366,561.0
576124691,1,PASS,8561,FC Brentford,1553280,Michael Kayode,1,1,17,820,36.5,7.4,29.0,16.0,True,77.82,-1.0,66.67500000000001,62.967999999999996,74.55,57.12,788,788,0.01999999999999602,True,0.5599999999999454,29.769114262940366,561.0
576124692,1,PASS,8561,FC Brentford,1156913,Kristoffer Ajer,1,1,21,152,29.0,16.2,37.0,25.0,True,81.152,-1.0,74.55,56.984,66.15,51.0,822,822,0.04800000000000182,True,0.5599999999999454,29.769114262940366,561.0
576124693,1,PASS,8561,FC Brentford,1162613,Vitaly Janelt,1,1,21,966,36.8,25.4,20.0,35.0,True,81.966,-1.0,66.36,50.728,84.0,44.2,830,830,0.034000000000006025,True,0.5599999999999454,29.769114262940366,561.0
576124694,1,PASS,8561,FC Brentford,1247852,Caoimhin Kelleher,1,1,28,786,20.5,35.5,,,False,88.786,-1.0,83.475,43.86,,,898,898,0.013999999999995794,True,0.5599999999999454,29.769114262940366,561.0
55342236,44,AERIAL,1932,Newcastle,1294387,Sven Botman,1,1,31,823,34.7,67.9,,,True,91.823,1.0,36.435,46.172000000000004,,,928,928,0.022999999999996135,True,0.5599999999999454,29.769114262940366,561.0
