event_id,event_type_id,event_type_name,team_id,team_name,player_id,player_name,period_id,min,sec,milisec,x,y,x_end,y_end,outcome,event_abs_sec,attack_dir,x_m,y_m,x_end_m,y_end_m,matched_frame,matched_frame_idx,time_residual_s,time_matched,period_clock_offset_s,period_offset_spatial_dist_m,period_offset_n_anchors
571174351,1,PASS,1932,Newcastle,1163656,Bruno Guimaraes,1,0,1,310,49.0,51.0,35.0,47.0,True,1.31,1.0,51.449999999999996,34.68,36.75,31.959999999999997,13,13,0.010000000000000231,True,0.5199999999999818,34.03627446845947,564.0
571174352,1,PASS,1932,Newcastle,1288504,Sandro Tonali,1,0,3,952,35.4,47.0,30.0,29.0,True,3.952,1.0,37.169999999999995,31.959999999999997,31.5,19.72,40,40,0.04800000000000004,True,0.5199999999999818,34.03627446845947,564.0
571174353,1,PASS,1932,Newcastle,1710180,Lewis Miley,1,0,5,743,30.1,29.4,22.0,41.0,True,5.743,1.0,31.605,19.991999999999997,23.1,27.88,57,57,0.04300000000000015,True,0.5199999999999818,34.03627446845947,564.0
571174354,1,PASS,1932,Newcastle,1237860,Malick Thiaw,1,0,7,643,21.7,41.0,23.0,73.0,True,7.643,1.0,22.785,27.88,24.150000000000002,49.64,76,76,0.04300000000000104,True,0.5199999999999818,34.03627446845947,564.0
571174355,1,PASS,1932,Newcastle,240037,Fabian Schar,1,0,10,289,23.5,72.9,30.0,87.0,True,10.289,1.0,24.674999999999997,49.572,31.5,59.16,103,103,0.011000000000001009,True,0.5199999999999818,34.03627446845947,564.0
28866898,61,BALL TOUCH,1932,Newcastle,1313600,Lewis Hall,1,0,11,715,30.1,86.9,,,True,11.715,1.0,31.605,59.092000000000006,,,117,117,0.015000000000000568,True,0.5199999999999818,34.03627446845947,564.0
571174356,1,PASS,1932,Newcastle,1313600,Lewis Hall,1,0,15,4,43.3,87.2,60.0,90.0,True,15.004,1.0,45.464999999999996,59.296,63.0,61.2,150,150,0.0039999999999995595,True,0.5199999999999818,34.03627446845947,564.0
571174357,1,PASS,1932,Newcastle,1169754,Anthony Gordon,1,0,17,373,60.3,89.7,59.0,80.0,True,17.373,1.0,63.315,60.996,61.949999999999996,54.400000000000006,174,174,0.02699999999999747,True,0.5199999999999818,34.03627446845947,564.0
571174358,1,PASS,1932,Newcastle,124944,Joelinton,1,0,18,169,58.6,80.2,,,False,18.169,1.0,61.529999999999994,54.536,,,182,182,0.030999999999998806,True,0.5199999999999818,34.03627446845947,564.0
571174359,1,PASS,2054,Leeds,1295018,James Justin,1,0,38,948,64.0,0.0,45.0,9.0,True,38.948,-1.0,37.8,68.0,57.75,61.88,390,390,0.027999999999998693,True,0.5199999999999818,34.03627446845947,564.0
571174360,1,PASS,2054,Leeds,1169374,Joe Rodon,1,0,41,803,45.1,8.6,29.0,38.0,True,41.803,-1.0,57.644999999999996,62.152,74.55,42.16,419,419,0.017000000000003013,True,0.5199999999999818,34.03627446845947,564.0
571174361,1,PASS,2054,Leeds,1207895,Jaka Bijol,1,0,45,336,29.4,38.0,16.0,80.0,True,45.336,-1.0,74.13,42.16,88.2,13.599999999999994,454,454,0.015999999999998238,True,0.5199999999999818,34.03627446845947,564.0
571174362,1,PASS,2054,Leeds,1172341,Pascal Struijk,1,0,48,117,15.6,80.3,23.0,94.0,True,48.117,-1.0,88.62,13.396,80.85,4.080000000000005,482,482,0.0030000000000001137,True,0.5199999999999818,34.03627446845947,564.0
571174363,1,PASS,2054,Leeds,1162460,Gabriel Gudmundsson,1,0,50,326,23.1,94.2,,,False,50.326,-1.0,80.745,3.9440000000000026,,,504,504,0.006000000000000227,True,0.5199999999999818,34.03627446845947,564.0
571174364,1,PASS,1932,Newcastle,240037,Fabian Schar,1,0,53,515,37.7,25.7,,,False,53.515,1.0,39.585,17.476,,,536,536,0.005000000000002558,True,0.5199999999999818,34.03627446845947,564.0
571174365,1,PASS,2054,Leeds,1172341,Pascal Struijk,1,0,55,432,24.0,92.6,,,False,55.432,-1.0,79.8,5.032000000000004,,,555,555,0.012000000000000455,True,0.5199999999999818,34.03627446845947,564.0
571174366,1,PASS,1932,Newcastle,1710180,Lewis Miley,1,0,56,991,66.8,14.1,67.0,27.0,True,56.991,1.0,70.13999999999999,9.588,70.35000000000001,18.36,571,571,0.029000000000003467,True,0.5199999999999818,34.03627446845947,564.0
571174367,1,PASS,1932,Newcastle,1163656,Bruno Guimaraes,1,0,59,244,67.0,27.0,74.0,31.0,True,59.244,1.0,70.35000000000001,18.36,77.7,21.08,593,593,0.02400000000000091,True,0.5199999999999818,34.03627446845947,564.0
21464198,7,TACKLE,2054,Leeds,1207895,Jaka Bijol,1,1,0,121,25.8,69.5,26.0,70.0,True,60.121,-1.0,77.91,20.740000000000002,77.7,20.400000000000006,602,602,0.0010000000000047748,True,0.5199999999999818,34.03627446845947,564.0
571174368,1,PASS,2054,Leeds,1172341,Pascal Struijk,1,1,1,139,26.5,76.2,,,False,61.139,-1.0,77.175,16.183999999999997,,,612,612,0.019000000000005457,True,0.5199999999999818,34.03627446845947,564.0
47021993,49,BALL RECOVERY,1932,Newcastle,1163656,Bruno Guimaraes,1,1,1,785,65.7,29.3,66.0,29.0,True,61.785,1.0,68.985,19.924,69.3,19.72,619,619,0.035000000000003695,True,0.5199999999999818,34.03627446845947,564.0
571174369,1,PASS,2054,Leeds,1453247,Anton Stach,1,1,3,533,34.7,62.4,46.0,69.0,True,63.533,-1.0,68.565,25.567999999999998,56.699999999999996,21.080000000000005,636,636,0.01300000000000523,True,0.5199999999999818,34.03627446845947,564.0
571174370,1,PASS,2054,Leeds,1158350,Dominic Calvert Lewin,1,1,4,701,46.0,69.2,,,False,64.701,-1.0,56.699999999999996,20.943999999999996,,,648,648,0.019000000000005457,True,0.5199999999999818,34.03627446845947,564.0
28866899,61,BALL TOUCH,2054,Leeds,1263792,Brenden Aaronson,1,1,5,399,44.2,60.9,,,True,65.399,-1.0,58.589999999999996,26.588,,,655,655,0.021000000000000796,True,0.5199999999999818,34.03627446845947,564.0
21464199,7,TACKLE,1932,Newcastle,124944,Joelinton,1,1,6,260,51.9,38.7,52.0,39.0,True,66.26,1.0,54.495000000000005,26.316000000000003,54.6,26.52,663,663,0.04000000000000625,True,0.5199999999999818,34.03627446845947,564.0
571174371,1,PASS,1932,Newcastle,124944,Joelinton,1,1,7,812,47.5,40.6,42.0,29.0,True,67.812,1.0,49.875,27.608,44.1,19.72,679,679,0.007999999999995566,True,0.5199999999999818,34.03627446845947,564.0
571174372,1,PASS,1932,Newcastle,1710180,Lewis Miley,1,1,10,244,41.9,29.2,31.0,33.0,True,70.244,1.0,43.995,19.855999999999998,32.55,22.44,703,703,0.02400000000000091,True,0.5199999999999818,34.03627446845947,564.0
571174373,1,PASS,1932,Newcastle,1237860,Malick Thiaw,1,1,12,174,30.9,32.9,28.0,68.0,True,72.174,1.0,32.445,22.371999999999996,29.400000000000002,46.24,723,723,0.04599999999999227,True,0.5199999999999818,34.03627446845947,564.0
571174374,1,PASS,1932,Newcastle,240037,Fabian Schar,1,1,13,888,27.6,68.4,40.0,83.0,True,73.888,1.0,28.980000000000004,46.512,42.0,56.44,740,740,0.031999999999996476,True,0.5199999999999818,34.03627446845947,564.0
28866900,61,BALL TOUCH,1932,Newcastle,1313600,Lewis Hall,1,1,15,956,39.9,83.3,,,True,75.956,1.0,41.894999999999996,56.644,,,761,761,0.02400000000000091,True,0.5199999999999818,34.03627446845947,564.0
571174375,1,PASS,1932,Newcastle,1313600,Lewis Hall,1,1,19,725,58.2,84.2,71.0,78.0,True,79.725,1.0,61.11000000000001,57.25600000000001,74.55,53.04,798,798,0.044999999999987494,True,0.5199999999999818,34.03627446845947,564.0
571174376,1,PASS,1932,Newcastle,124944,Joelinton,1,1,20,767,71.1,78.4,55.0,88.0,True,80.767,1.0,74.655,53.312000000000005,57.75000000000001,59.84,809,809,0.01300000000000523,True,0.5199999999999818,34.03627446845947,564.0
571174377,1,PASS,1932,Newcastle,1313600,Lewis Hall,1,1,23,400,55.2,88.5,40.0,69.0,True,83.4,1.0,57.96000000000001,60.18,42.0,46.919999999999995,835,835,0.020000000000010232,True,0.5199999999999818,34.03627446845947,564.0
571174378,1,PASS,1932,Newcastle,240037,Fabian Schar,1,1,27,645,39.9,68.6,54.0,85.0,True,87.645,1.0,41.894999999999996,46.647999999999996,56.7,57.8,878,878,0.0350000000000108,True,0.5199999999999818,34.03627446845947,564.0
571174379,1,PASS,1932,Newcastle,1313600,Lewis Hall,1,1,30,179,53.9,84.5,64.0,88.0,True,90.179,1.0,56.595000000000006,57.46,67.2,59.84,903,903,0.0010000000000047748,True,0.5199999999999818,34.03627446845947,564.0
571174380,1,PASS,1932,Newcastle,1169754,Anthony Gordon,1,1,30,908,63.6,88.0,67.0,70.0,True,90.908,1.0,66.78,59.84,70.35000000000001,47.599999999999994,910,910,0.028000000000005798,True,0.5199999999999818,34.03627446845947,564.0
571174381,1,PASS,1932,Newcastle,124944,Joelinton,1,1,31,156,67.4,70.2,59.0,74.0,True,91.156,1.0,70.77000000000001,47.736000000000004,61.949999999999996,50.32,913,913,0.02400000000000091,True,0.5199999999999818,34.03627446845947,564.0
571174382,1,PASS,1932,Newcastle,1169754,Anthony Gordon,1,1,33,20,53.2,81.1,51.0,63.0,True,93.02,1.0,55.86,55.147999999999996,53.550000000000004,42.84,931,931,0.03999999999999204,True,0.5199999999999818,34.03627446845947,564.0
571174383,1,PASS,1932,Newcastle,1288504,Sandro Tonali,1,1,34,862,50.8,63.1,70.0,36.0,True,94.862,1.0,53.34,42.908,73.5,24.48,950,950,0.018000000000000682,True,0.5199999999999818,34.03627446845947,564.0
571174384,1,PASS,1932,Newcastle,1163656,Bruno Guimaraes,1,1,35,730,70.2,35.8,69.0,59.0,True,95.73,1.0,73.71000000000001,24.343999999999998,72.44999999999999,40.12,958,958,0.04999999999999716,True,0.5199999999999818,34.03627446845947,564.0
