event_id,event_type_id,event_type_name,team_id,team_name,player_id,player_name,period_id,min,sec,milisec,x,y,x_end,y_end,outcome,event_abs_sec,attack_dir,x_m,y_m,x_end_m,y_end_m,matched_frame,matched_frame_idx,time_residual_s,time_matched,period_clock_offset_s,period_offset_spatial_dist_m,period_offset_n_anchors
563827243,1,PASS,1,Atletico Madrid,1242412,Julian Álvarez,1,0,3,301,49.0,50.0,33.0,48.0,True,3.301,1.0,51.449999999999996,34.0,34.65,32.64,33,33,0.0009999999999994458,True,7.559999999999945,33.171706315583336,628.0
563827244,1,PASS,1,Atletico Madrid,81666,Jose Gimenez,1,0,6,533,33.1,47.7,66.0,41.0,True,6.533,1.0,34.755,32.436,69.3,27.88,65,65,0.03300000000000125,True,7.559999999999945,33.171706315583336,628.0
54252273,44,AERIAL,13,Inter,69828,Hakan Calhanoglu,1,0,8,800,34.1,58.8,,,True,8.8,-1.0,69.195,28.016000000000005,,,88,88,0.0,True,7.559999999999945,33.171706315583336,628.0
54252275,44,AERIAL,13,Inter,375,Piotr Zielinski,1,0,8,814,35.5,61.6,,,True,8.814,-1.0,67.725,26.112000000000002,,,88,88,0.013999999999999346,True,7.559999999999945,33.171706315583336,628.0
54252274,44,AERIAL,1,Atletico Madrid,0,Unknown,1,0,8,800,66.1,41.3,,,False,8.8,1.0,69.40499999999999,28.084,,,88,88,0.0,True,7.559999999999945,33.171706315583336,628.0
54252276,44,AERIAL,1,Atletico Madrid,1293836,Johnny Cardoso,1,0,8,892,65.1,38.5,,,False,8.892,1.0,68.35499999999999,26.18,,,89,89,0.007999999999999119,True,7.559999999999945,33.171706315583336,628.0
563827245,1,PASS,1,Atletico Madrid,1287803,Conor Gallagher,1,0,10,778,57.5,30.8,,,False,10.778,1.0,60.37499999999999,20.944,,,108,108,0.022000000000002018,True,7.559999999999945,33.171706315583336,628.0
20966749,7,TACKLE,13,Inter,1157385,Lautaro Martinez,1,0,14,540,42.9,79.9,43.0,80.0,True,14.54,-1.0,59.955,13.668,59.85,13.599999999999994,145,145,0.03999999999999915,True,7.559999999999945,33.171706315583336,628.0
34717029,4,FOUL,13,Inter,1157385,Lautaro Martinez,1,0,18,12,56.4,78.2,,,True,18.012,-1.0,45.78000000000001,14.823999999999998,,,180,180,0.012000000000000455,True,7.559999999999945,33.171706315583336,628.0
34717028,4,FOUL,1,Atletico Madrid,1287803,Conor Gallagher,1,0,18,12,43.6,21.8,,,False,18.012,1.0,45.78,14.824,,,180,180,0.012000000000000455,True,7.559999999999945,33.171706315583336,628.0
