event_id,event_type_id,event_type_name,team_id,team_name,player_id,player_name,period_id,min,sec,milisec,x,y,x_end,y_end,outcome,event_abs_sec,attack_dir,x_m,y_m,x_end_m,y_end_m,matched_frame,matched_frame_idx,time_residual_s,time_matched,period_clock_offset_s,period_offset_spatial_dist_m,period_offset_n_anchors
575945709,1,PASS,3652,Borussia Monchengladbach,1453219,Rocco Reitz,1,0,2,736,49.0,51.0,26.0,51.0,True,2.7359999999999998,,,,,,27,27,0.03599999999999959,True,0.5599999999999454,,0.0
575945710,1,PASS,3652,Borussia Monchengladbach,1168155,Moritz Nicolas,1,0,5,884,25.5,51.1,69.0,34.0,True,5.884,,,,,,59,59,0.016000000000000014,True,0.5599999999999454,,0.0
16042538,8,INTERCEPTION,3659,Bayer Leverkusen,1338381,Malik Tillman,1,0,9,942,31.1,66.1,31.0,66.0,True,9.942,,,,,,99,99,0.041999999999999815,True,0.5599999999999454,,0.0
575945711,1,PASS,3659,Bayer Leverkusen,1260764,Edmond Tapsoba,1,0,11,468,16.5,77.8,20.0,90.0,True,11.468,,,,,,115,115,0.03200000000000003,True,0.5599999999999454,,0.0
575945712,1,PASS,3659,Bayer Leverkusen,1158910,Alejandro Grimaldo,1,0,12,800,20.0,89.7,,,False,12.8,,,,,,128,128,0.0,True,0.5599999999999454,,0.0
55324433,44,AERIAL,3652,Borussia Monchengladbach,1252726,Philipp Sander,1,0,14,895,59.5,15.6,,,True,14.895,,,,,,149,149,0.005000000000000782,True,0.5599999999999454,,0.0
55324434,44,AERIAL,3659,Bayer Leverkusen,1159149,Patrik Schick,1,0,15,274,40.2,84.5,,,False,15.274000000000001,,,,,,153,153,0.0259999999999998,True,0.5599999999999454,,0.0
575945713,1,PASS,3659,Bayer Leverkusen,1158910,Alejandro Grimaldo,1,0,26,165,36.0,100.0,30.0,75.0,True,26.165,,,,,,262,262,0.03500000000000014,True,0.5599999999999454,,0.0
575945714,1,PASS,3659,Bayer Leverkusen,1338381,Malik Tillman,1,0,28,636,29.9,75.3,18.0,55.0,True,28.636,,,,,,288,288,0.004000000000001336,True,0.5599999999999454,,0.0
575945715,1,PASS,3659,Bayer Leverkusen,1349379,Loic Bade,1,0,31,336,17.6,55.3,31.0,5.0,True,31.336,,,,,,315,315,0.0040000000000048885,True,0.5599999999999454,,0.0
575945716,1,PASS,3659,Bayer Leverkusen,1509612,Arthur ,1,0,34,435,30.8,5.1,17.0,16.0,True,34.435,,,,,,346,346,0.035000000000003695,True,0.5599999999999454,,0.0
575945717,1,PASS,3659,Bayer Leverkusen,1301817,Jarell Quansah,1,0,36,585,16.9,15.6,3.0,32.0,True,36.585,,,,,,368,368,0.015000000000000568,True,0.5599999999999454,,0.0
575945718,1,PASS,3659,Bayer Leverkusen,167450,Janis Blaswich,1,0,38,565,3.4,31.6,16.0,6.0,True,38.565,,,,,,388,388,0.035000000000003695,True,0.5599999999999454,,0.0
575945719,1,PASS,3659,Bayer Leverkusen,1301817,Jarell Quansah,1,0,41,246,15.7,6.2,14.0,21.0,True,41.246,,,,,,414,414,0.045999999999999375,True,0.5599999999999454,,0.0
575945720,1,PASS,3659,Bayer Leverkusen,1267834,Equi Fernandez,1,0,43,99,14.1,20.9,4.0,39.0,True,43.099,,,,,,433,433,0.0010000000000047748,True,0.5599999999999454,,0.0
575945721,1,PASS,3659,Bayer Leverkusen,167450,Janis Blaswich,1,0,44,499,3.6,39.2,11.0,59.0,True,44.499,,,,,,447,447,0.0009999999999976694,True,0.5599999999999454,,0.0
575945722,1,PASS,3659,Bayer Leverkusen,1349379,Loic Bade,1,0,46,453,10.9,58.5,21.0,82.0,True,46.453,,,,,,467,467,0.046999999999997044,True,0.5599999999999454,,0.0
575945723,1,PASS,3659,Bayer Leverkusen,1260764,Edmond Tapsoba,1,0,48,530,21.5,81.7,31.0,70.0,True,48.53,,,,,,487,487,0.030000000000001137,True,0.5599999999999454,,0.0
575945724,1,PASS,3659,Bayer Leverkusen,1338381,Malik Tillman,1,0,49,788,30.8,69.8,,,False,49.788,,,,,,500,500,0.012000000000000455,True,0.5599999999999454,,0.0
575945725,1,PASS,3659,Bayer Leverkusen,195680,Aleix Garcia,1,0,50,475,21.4,64.9,21.0,88.0,True,50.475,,,,,,507,507,0.02499999999999858,True,0.5599999999999454,,0.0
29494061,61,BALL TOUCH,3652,Borussia Monchengladbach,1277643,Yannik Engelhardt,1,0,50,206,75.4,33.5,,,True,50.206,,,,,,504,504,0.006000000000000227,True,0.5599999999999454,,0.0
575945726,1,PASS,3659,Bayer Leverkusen,1260764,Edmond Tapsoba,1,0,55,624,20.8,88.1,25.0,75.0,True,55.624,,,,,,558,558,0.02400000000000091,True,0.5599999999999454,,0.0
575945727,1,PASS,3659,Bayer Leverkusen,195680,Aleix Garcia,1,0,57,115,24.6,75.3,9.0,65.0,True,57.115,,,,,,575,575,0.02499999999999858,True,0.5599999999999454,,0.0
575945728,1,PASS,3659,Bayer Leverkusen,1349379,Loic Bade,1,0,59,678,8.9,65.4,21.0,22.0,True,59.678,,,,,,600,600,0.0379999999999967,True,0.5599999999999454,,0.0
575945729,1,PASS,3659,Bayer Leverkusen,1301817,Jarell Quansah,1,1,5,156,21.2,21.6,21.0,62.0,True,65.156,,,,,,655,655,0.016000000000005343,True,0.5599999999999454,,0.0
29494062,61,BALL TOUCH,3659,Bayer Leverkusen,195680,Aleix Garcia,1,1,7,2,21.2,62.0,,,True,67.002,,,,,,674,674,0.038000000000010914,True,0.5599999999999454,,0.0
