event_id,event_type_id,event_type_name,team_id,team_name,player_id,player_name,period_id,min,sec,milisec,x,y,x_end,y_end,outcome,event_abs_sec,attack_dir,x_m,y_m,x_end_m,y_end_m,matched_frame,matched_frame_idx,time_residual_s,time_matched,period_clock_offset_s,period_offset_spatial_dist_m,period_offset_n_anchors
554212342,1,PASS,61329,Sporting CP,0,Unknown,1,0,2,730,49.0,50.0,,,False,2.73,1.0,51.449999999999996,34.0,,,27,27,0.029999999999999805,True,0.5,27.141063406123592,590.0
554212343,1,PASS,7188,Olympique de Marseille,1748976,Arthur Vermeeren,1,0,2,863,50.2,49.0,,,False,2.863,-1.0,52.29,34.68,,,29,29,0.03699999999999992,True,0.5,27.141063406123592,590.0
554212344,1,PASS,61329,Sporting CP,0,Unknown,1,0,6,315,66.6,46.6,,,False,6.315,1.0,69.92999999999999,31.688000000000002,,,63,63,0.015000000000000568,True,0.5,27.141063406123592,590.0
554212345,1,PASS,7188,Olympique de Marseille,1220516,Leonardo Balerdi,1,0,6,902,35.2,41.1,,,False,6.902,-1.0,68.03999999999999,40.052,,,69,69,0.0019999999999997797,True,0.5,27.141063406123592,590.0
554212346,1,PASS,61329,Sporting CP,1645509,Zeno Debast,1,0,27,571,0.0,39.9,8.0,53.0,True,27.571,1.0,0.0,27.131999999999998,8.4,36.04,276,276,0.011000000000002785,True,0.5,27.141063406123592,590.0
554212347,1,PASS,61329,Sporting CP,1158928,Rui Silva,1,0,30,685,7.6,52.8,42.0,66.0,True,30.685,1.0,7.9799999999999995,35.904,44.1,44.88,307,307,0.02499999999999858,True,0.5,27.141063406123592,590.0
554212348,1,PASS,61329,Sporting CP,1256920,Trincao,1,0,34,570,40.6,56.8,,,False,34.57,1.0,42.63,38.623999999999995,,,346,346,0.00999999999999801,True,0.5,27.141063406123592,590.0
26790723,61,BALL TOUCH,7188,Olympique de Marseille,1220516,Leonardo Balerdi,1,0,35,58,56.8,29.6,,,True,35.058,-1.0,45.36000000000001,47.872,,,351,351,0.0020000000000024443,True,0.5,27.141063406123592,590.0
554212349,1,PASS,7188,Olympique de Marseille,1220516,Leonardo Balerdi,1,0,36,845,49.5,37.8,38.0,44.0,True,36.845,-1.0,53.025,42.29600000000001,65.1,38.08,369,369,0.015000000000000568,True,0.5,27.141063406123592,590.0
554212350,1,PASS,7188,Olympique de Marseille,1217645,Nayef Aguerd,1,0,39,172,38.0,44.2,,,False,39.172,-1.0,65.1,37.944,,,392,392,0.012000000000000455,True,0.5,27.141063406123592,590.0
554212351,1,PASS,61329,Sporting CP,1243794,Maximiliano Araujo,1,0,40,567,30.9,79.2,32.0,61.0,True,40.567,1.0,32.445,53.856,33.6,41.48,406,406,0.006999999999997897,True,0.5,27.141063406123592,590.0
554212352,1,PASS,61329,Sporting CP,1200537,Morten Hjulmand,1,0,42,709,31.9,60.6,34.0,73.0,True,42.709,1.0,33.495,41.208,35.7,49.64,427,427,0.049000000000006594,True,0.5,27.141063406123592,590.0
554212353,1,PASS,61329,Sporting CP,1920655,Joao Simões,1,0,44,71,33.5,73.3,27.0,63.0,True,44.071,1.0,35.175000000000004,49.844,28.35,42.84,441,441,0.01099999999999568,True,0.5,27.141063406123592,590.0
554212354,1,PASS,61329,Sporting CP,1331556,Goncalo Inacio,1,0,48,549,26.6,63.2,27.0,21.0,True,48.549,1.0,27.93,42.976,28.35,14.28,486,486,0.011000000000002785,True,0.5,27.141063406123592,590.0
554212355,1,PASS,61329,Sporting CP,1715040,Ivan Fresneda,1,0,51,82,26.9,20.7,35.0,19.0,True,51.082,1.0,28.244999999999997,14.075999999999999,36.75,12.92,511,511,0.021999999999998465,True,0.5,27.141063406123592,590.0
554212356,1,PASS,61329,Sporting CP,1933201,Geovany Quenda,1,0,53,314,34.8,18.6,42.0,28.0,True,53.314,1.0,36.54,12.648000000000001,44.1,19.040000000000003,534,534,0.045999999999999375,True,0.5,27.141063406123592,590.0
554212357,1,PASS,61329,Sporting CP,1256920,Trincao,1,0,57,33,50.3,14.8,,,False,57.033,1.0,52.815,10.064000000000002,,,571,571,0.027000000000001023,True,0.5,27.141063406123592,590.0
554212358,1,PASS,7188,Olympique de Marseille,1220516,Leonardo Balerdi,1,0,59,383,28.1,77.1,8.0,52.0,True,59.383,-1.0,75.495,15.572000000000003,96.6,32.64,594,594,0.02300000000000324,True,0.5,27.141063406123592,590.0
554212359,1,PASS,7188,Olympique de Marseille,189096,Geronimo Rulli,1,1,2,402,8.3,51.6,33.0,68.0,True,62.402,-1.0,96.285,32.912,70.35,21.759999999999998,624,624,0.04200000000000159,True,0.5,27.141063406123592,590.0
554212360,1,PASS,7188,Olympique de Marseille,72403,Pierre Emile Hojbjerg,1,1,4,584,32.5,67.6,26.0,60.0,True,64.584,-1.0,70.875,22.032000000000004,77.7,27.200000000000003,646,646,0.02400000000000091,True,0.5,27.141063406123592,590.0
554212361,1,PASS,7188,Olympique de Marseille,1748976,Arthur Vermeeren,1,1,4,951,25.7,59.6,,,False,64.951,-1.0,78.015,27.472,,,650,650,0.009000000000000341,True,0.5,27.141063406123592,590.0
554212362,1,PASS,61329,Sporting CP,1256920,Trincao,1,1,6,663,68.9,34.5,75.0,48.0,True,66.663,1.0,72.345,23.459999999999997,78.75,32.64,667,667,0.0030000000000001137,True,0.5,27.141063406123592,590.0
7277990,15,SAVED SHOT,61329,Sporting CP,1499280,Luis Suarez,1,1,9,401,75.1,48.4,75.0,48.0,True,69.401,1.0,78.85499999999999,32.912,78.75,32.64,694,694,0.04099999999999682,True,0.5,27.141063406123592,590.0
554212363,1,PASS,7188,Olympique de Marseille,1170646,Timothy Weah,1,1,15,530,5.9,8.7,,,False,75.53,-1.0,98.805,62.084,,,756,756,0.030000000000001137,True,0.5,27.141063406123592,590.0
15512236,8,INTERCEPTION,61329,Sporting CP,1243794,Maximiliano Araujo,1,1,15,415,96.5,97.5,96.0,98.0,True,75.415,1.0,101.325,66.3,100.8,66.64,755,755,0.044999999999987494,True,0.5,27.141063406123592,590.0
554212364,1,PASS,7188,Olympique de Marseille,1217645,Nayef Aguerd,1,1,43,112,0.1,61.1,11.0,53.0,True,103.112,-1.0,104.895,26.451999999999998,93.45,31.96,1032,1032,0.008000000000009777,True,0.5,27.141063406123592,590.0
554212365,1,PASS,7188,Olympique de Marseille,189096,Geronimo Rulli,1,1,46,230,11.2,53.4,15.0,87.0,True,106.23,-1.0,93.24000000000001,31.687999999999995,89.25,8.840000000000003,1064,1064,0.030000000000001137,True,0.5,27.141063406123592,590.0
554212366,1,PASS,7188,Olympique de Marseille,1217645,Nayef Aguerd,1,1,48,66,15.0,86.8,23.0,91.0,True,108.066,-1.0,89.25,8.975999999999999,80.85,6.119999999999997,1083,1083,0.033999999999991815,True,0.5,27.141063406123592,590.0
554212367,1,PASS,7188,Olympique de Marseille,358,Emerson,1,1,50,2,23.1,90.6,,,False,110.002,-1.0,80.745,6.392000000000003,,,1102,1102,0.001999999999995339,True,0.5,27.141063406123592,590.0
46147533,49,BALL RECOVERY,61329,Sporting CP,1715040,Ivan Fresneda,1,1,51,755,63.3,5.1,63.0,5.0,True,111.755,1.0,66.465,3.468,66.15,3.4000000000000004,1120,1120,0.045000000000001705,True,0.5,27.141063406123592,590.0
554212368,1,PASS,61329,Sporting CP,1920655,Joao Simões,1,1,53,349,63.1,22.7,66.0,45.0,True,113.349,1.0,66.255,15.435999999999998,69.3,30.6,1135,1135,0.049000000000006594,True,0.5,27.141063406123592,590.0
554212369,1,PASS,61329,Sporting CP,1261565,Pedro Goncalves,1,1,54,116,65.8,45.3,78.0,36.0,True,114.116,1.0,69.08999999999999,30.804,81.9,24.48,1143,1143,0.016000000000005343,True,0.5,27.141063406123592,590.0
34232147,4,FOUL,61329,Sporting CP,1499280,Luis Suarez,1,2,0,272,75.8,30.5,,,True,120.272,1.0,79.59,20.74,,,1205,1205,0.027999999999991587,True,0.5,27.141063406123592,590.0
34232146,4,FOUL,7188,Olympique de Marseille,1220516,Leonardo Balerdi,1,2,0,272,24.2,69.5,,,False,120.272,-1.0,79.59,20.740000000000002,,,1205,1205,0.027999999999991587,True,0.5,27.141063406123592,590.0
2750003,17,CARD,7188,Olympique de Marseille,1220516,Leonardo Balerdi,1,2,0,272,24.2,69.5,,,True,120.272,-1.0,79.59,20.740000000000002,,,1205,1205,0.027999999999991587,True,0.5,27.141063406123592,590.0
5692643,13,MISSED SHOT,61329,Sporting CP,1256920,Trincao,1,3,36,191,79.0,29.7,,,True,216.191,1.0,82.95,20.195999999999998,,,2165,2165,0.01099999999999568,True,0.5,27.141063406123592,590.0
554212370,1,PASS,7188,Olympique de Marseille,189096,Geronimo Rulli,1,4,0,239,0.1,51.2,,,False,240.239,-1.0,104.895,33.184,,,2407,2407,0.020999999999986585,True,0.5,27.141063406123592,590.0
554212371,1,PASS,7188,Olympique de Marseille,1217645,Nayef Aguerd,1,4,2,909,9.1,81.6,,,False,242.909,-1.0,95.445,12.512,,,2433,2433,0.00899999999998613,True,0.5,27.141063406123592,590.0
46147534,49,BALL RECOVERY,61329,Sporting CP,1256920,Trincao,1,4,2,763,91.1,13.0,91.0,13.0,True,242.763,1.0,95.65499999999999,8.84,95.55,8.84,2432,2432,0.03700000000000614,True,0.5,27.141063406123592,590.0
554212372,1,PASS,7188,Olympique de Marseille,358,Emerson,1,4,21,805,30.0,100.0,42.0,85.0,True,261.805,-1.0,73.5,0.0,60.9,10.200000000000003,2623,2623,0.025000000000034106,True,0.5,27.141063406123592,590.0
554212373,1,PASS,7188,Olympique de Marseille,69933,Pierre Emerick Aubameyang,1,4,23,676,42.1,84.7,,,False,263.676,-1.0,60.794999999999995,10.404000000000003,,,2642,2642,0.004000000000019099,True,0.5,27.141063406123592,590.0
26790724,61,BALL TOUCH,61329,Sporting CP,1920655,Joao Simões,1,4,24,519,59.4,24.4,,,True,264.519,1.0,62.37,16.592,,,2650,2650,0.03899999999998727,True,0.5,27.141063406123592,590.0
554212374,1,PASS,61329,Sporting CP,1920655,Joao Simões,1,4,27,940,45.1,45.0,54.0,54.0,True,267.94,1.0,47.355000000000004,30.6,56.7,36.72,2685,2685,0.040000000000020464,True,0.5,27.141063406123592,590.0
