event_id,event_type_id,event_type_name,team_id,team_name,player_id,player_name,period_id,min,sec,milisec,x,y,x_end,y_end,outcome,event_abs_sec,attack_dir,x_m,y_m,x_end_m,y_end_m,matched_frame,matched_frame_idx,time_residual_s,time_matched,period_clock_offset_s,period_offset_spatial_dist_m,period_offset_n_anchors
561675411,1,PASS,4272,Villarreal,1311476,Georges Mikautadze,1,0,11,48,51.0,50.0,25.0,48.0,True,11.048,-1.0,51.449999999999996,34.0,78.75,35.36,110,110,0.04800000000000004,True,0.5,33.59436039189087,454.0
561675412,1,PASS,4272,Villarreal,1331671,Arnau Tenas,1,0,15,964,24.6,47.7,,,False,15.964,-1.0,79.17,35.564,,,160,160,0.036000000000001364,True,0.5,33.59436039189087,454.0
561675413,1,PASS,39,Juventus,1340039,Federico Gatti,1,0,19,367,14.4,53.6,26.0,61.0,True,19.367,1.0,15.120000000000001,36.448,27.3,41.48,194,194,0.0329999999999977,True,0.5,33.59436039189087,454.0
561675414,1,PASS,39,Juventus,1166684,Weston Mckennie,1,0,21,25,25.7,60.5,,,False,21.025,1.0,26.985,41.14,,,210,210,0.02499999999999858,True,0.5,33.59436039189087,454.0
561675415,1,PASS,4272,Villarreal,1539899,Renato Veiga,1,0,22,637,63.1,49.9,,,False,22.637,-1.0,38.745000000000005,34.068,,,226,226,0.036999999999999034,True,0.5,33.59436039189087,454.0
561675416,1,PASS,39,Juventus,1298377,Andrea Cambiaso,1,0,24,792,32.5,40.4,34.0,35.0,True,24.792,1.0,34.125,27.471999999999998,35.7,23.799999999999997,248,248,0.007999999999999119,True,0.5,33.59436039189087,454.0
561675417,1,PASS,39,Juventus,1166545,Teun Koopmeiners,1,0,26,809,33.8,34.8,24.0,42.0,True,26.809,1.0,35.489999999999995,23.663999999999998,25.2,28.56,268,268,0.009000000000000341,True,0.5,33.59436039189087,454.0
561675418,1,PASS,39,Juventus,1340039,Federico Gatti,1,0,28,908,24.5,42.3,32.0,24.0,True,28.908,1.0,25.724999999999998,28.764,33.6,16.32,289,289,0.008000000000002672,True,0.5,33.59436039189087,454.0
561675419,1,PASS,39,Juventus,1316802,Pierre Kalulu,1,0,35,70,32.1,23.9,20.0,45.0,True,35.07,1.0,33.705,16.252,21.0,30.6,351,351,0.030000000000001137,True,0.5,33.59436039189087,454.0
27704350,61,BALL TOUCH,39,Juventus,1340039,Federico Gatti,1,0,39,489,20.1,44.9,,,True,39.489,1.0,21.105,30.532,,,395,395,0.011000000000002785,True,0.5,33.59436039189087,454.0
561675420,1,PASS,39,Juventus,1340039,Federico Gatti,1,0,43,901,35.0,61.4,43.0,69.0,True,43.901,1.0,36.75,41.752,45.15,46.919999999999995,439,439,0.0010000000000047748,True,0.5,33.59436039189087,454.0
561675421,1,PASS,39,Juventus,1166684,Weston Mckennie,1,0,45,980,43.3,69.1,55.0,76.0,True,45.98,1.0,45.464999999999996,46.988,57.75000000000001,51.68,460,460,0.020000000000003126,True,0.5,33.59436039189087,454.0
27704351,61,BALL TOUCH,39,Juventus,1700779,Kenan Yildiz,1,0,47,86,54.8,76.1,,,True,47.086,1.0,57.53999999999999,51.74799999999999,,,471,471,0.014000000000002899,True,0.5,33.59436039189087,454.0
